employee_id,name,hire_date,exit_date,status,department,role_family,role_level,job_title,salary,compa_ratio,gender,age_band,cultural_background,contract_type,hipo_flag,promotion_eligible,manager_id,hire_source,legacy_entity_code,data_source_system,days_to_fill,tenure_months,acting_appointment
E00926,Richard Ortiz,1991-09-11,,active,Executive Leadership,Technology,2,"Manager, Executive Leadership",128700.0,0.89,Male,55-59,Maori/Aboriginal & Torres Strait Islander,Fixed-term,False,False,E08454,agency,NovaCorp-Origin,WorkdayHR,27.0,417,False
E00927,Spencer House,1991-09-14,,active,Technology,Corporate-Support,2,"Manager, Technology",118600.0,0.82,Male,60+,African,Part-time,False,True,E10504,direct,NovaCorp-Origin,WorkdayHR,34.0,417,False
E00928,Andrea Mcdonald,1991-09-15,,active,Wealth Management,Operations-Processing,3,"Senior Manager, Wealth Management",170800.0,0.99,Female,60+,Anglo-Australian,Part-time,False,False,E09610,referral,NovaCorp-Origin,WorkdayHR,47.0,417,False
E00929,Lindsey Miller,1991-09-16,,active,Technology,Corporate-Support,2,"Manager, Technology",129800.0,0.9,Female,60+,Anglo-Australian,Full-time,False,False,E01588,direct,NovaCorp-Origin,WorkdayHR,90.0,417,False
E00930,Brooke Montgomery,1991-09-16,,active,Risk & Compliance,Risk-Compliance,2,"Manager, Risk & Compliance",129000.0,0.89,Prefer not to say,50-54,Anglo-Australian,Full-time,False,False,E02124,referral,NovaCorp-Origin,WorkdayHR,25.0,417,False
E00931,Elizabeth Carter,1991-09-17,,active,Retail Banking,Risk-Compliance,3,"Senior Manager, Retail Banking",219100.0,0.93,Female,60+,Anglo-Australian,Full-time,False,False,E01294,referral,NovaCorp-Origin,WorkdayHR,75.0,417,False
E00932,John Carter,1991-09-19,,active,Corporate Operations,Technology,3,"Senior Manager, Corporate Operations",176000.0,0.88,Male,60+,Anglo-Australian,Part-time,False,False,E11245,agency,NovaCorp-Origin,WorkdayHR,23.0,417,False
E00933,Lisa Bailey,1991-09-21,,active,Technology,Client-Advisory,2,"Manager, Technology",133100.0,0.92,Female,60+,Anglo-Australian,Part-time,False,False,E09003,direct,NovaCorp-Origin,WorkdayHR,71.0,417,False
E00934,Maxwell Frost,1991-09-21,,active,Technology,Client-Advisory,3,"Senior Manager, Technology",184700.0,0.92,Male,60+,Anglo-Australian,Full-time,False,False,E08583,agency,NovaCorp-Origin,WorkdayHR,59.0,417,False
E00935,April Clark,1991-09-22,,active,Retail Banking,Technology,3,"Senior Manager, Retail Banking",243000.0,0.93,Female,60+,Anglo-Australian,Full-time,False,False,E09988,direct,NovaCorp-Origin,WorkdayHR,31.0,417,False
E00936,Rebecca White,1991-09-22,2024-01-31,departed,Executive Leadership,Client-Advisory,2,"Manager, Executive Leadership",130600.0,0.9,Female,50-54,Anglo-Australian,Full-time,True,True,E08454,referral,NovaCorp-Origin,WorkdayHR,63.0,393,False
E00937,Brandon Bennett,1991-09-24,,active,Technology,Client-Advisory,2,"Manager, Technology",127300.0,0.88,Male,60+,Pacific Islander,Full-time,False,False,E01501,agency,NovaCorp-Origin,WorkdayHR,57.0,417,False
E00938,Gerald Cunningham,1991-09-25,2025-09-18,departed,Wealth Management,Management,3,"Senior Manager, Wealth Management",177900.0,1.01,Male,60+,European (non-Anglo),Part-time,False,False,E09860,agency,NovaCorp-Origin,WorkdayHR,67.0,413,False
E00939,Zachary Pearson,1991-09-28,,active,Risk & Compliance,Management,2,"Manager, Risk & Compliance",127700.0,0.88,Male,60+,Anglo-Australian,Full-time,True,True,E06688,agency,NovaCorp-Origin,WorkdayHR,71.0,417,False
E00940,Alejandro Bowen,1991-09-30,,active,Retail Banking,Risk-Compliance,3,"Senior Manager, Retail Banking",177900.0,0.89,Male,60+,South Asian,Full-time,False,False,E01206,agency,NovaCorp-Origin,WorkdayHR,69.0,417,False
E00941,Christopher Turner,1991-10-03,,active,Risk & Compliance,Client-Advisory,2,"Manager, Risk & Compliance",125000.0,0.86,Male,50-54,Latin American,Full-time,False,False,E01452,agency,NovaCorp-Origin,WorkdayHR,83.0,416,False
E00942,Margaret Newton,1991-10-03,,active,Retail Banking,Client-Advisory,2,"Manager, Retail Banking",118600.0,0.82,Female,60+,Middle Eastern,Full-time,False,False,E00257,referral,NovaCorp-Origin,WorkdayHR,64.0,416,False
E00943,Christopher Wilson,1991-10-04,,active,Technology,Management,2,"Manager, Technology",139700.0,0.96,Male,55-59,Anglo-Australian,Full-time,False,False,E10504,agency,NovaCorp-Origin,WorkdayHR,60.0,416,False
E00944,Tiffany Lewis,1991-10-04,,active,Technology,Technology,2,"Manager, Technology",135200.0,0.93,Female,60+,Middle Eastern,Full-time,False,False,E00159,direct,NovaCorp-Origin,WorkdayHR,34.0,416,False
E00946,Valerie Simpson,1991-10-06,,active,Insurance,Operations-Processing,2,"Manager, Insurance",128400.0,0.89,Female,60+,South Asian,Full-time,False,False,E08292,referral,NovaCorp-Origin,WorkdayHR,68.0,416,False
E00947,Robert Morton,1991-10-07,,active,Retail Banking,Management,2,"Manager, Retail Banking",120300.0,0.83,Male,55-59,Anglo-Australian,Full-time,False,True,E01726,direct,NovaCorp-Origin,WorkdayHR,45.0,416,False
E00948,Aaron Black,1991-10-07,,active,Risk & Compliance,Risk-Compliance,3,"Senior Manager, Risk & Compliance",174800.0,0.87,Male,60+,Southeast Asian,Full-time,False,True,E01619,acquisition,NovaCorp-Origin,WorkdayHR,71.0,416,False
E00949,Lisa Randall,1991-10-08,,active,Technology,Risk-Compliance,3,"Senior Manager, Technology",182900.0,0.92,Female,60+,East Asian,Casual,False,False,E04417,direct,NovaCorp-Origin,WorkdayHR,84.0,416,False
E00950,Elizabeth Jones,1991-10-09,,active,Corporate Operations,Client-Advisory,2,"Manager, Corporate Operations",122800.0,0.85,Female,50-54,Anglo-Australian,Full-time,False,False,E07848,referral,NovaCorp-Origin,WorkdayHR,54.0,416,False
E00952,Jeffrey Fields,1991-10-12,,active,Insurance,Technology,3,"Senior Manager, Insurance",185300.0,0.89,Male,60+,South Asian,Full-time,False,False,E01518,agency,NovaCorp-Origin,WorkdayHR,75.0,416,False
E00953,Erik Burke,1991-10-14,2025-07-16,departed,Insurance,Risk-Compliance,2,"Manager, Insurance",128100.0,0.88,Male,50-54,Anglo-Australian,Full-time,False,False,E09918,direct,NovaCorp-Origin,WorkdayHR,61.0,410,False
E00954,Samantha Cantrell,1991-10-16,,active,Retail Banking,Risk-Compliance,2,"Manager, Retail Banking",134400.0,0.93,Female,60+,East Asian,Full-time,False,False,E02114,direct,NovaCorp-Origin,WorkdayHR,49.0,416,False
E00955,Samantha Burton,1991-10-18,,active,Retail Banking,Client-Advisory,2,"Manager, Retail Banking",142200.0,0.98,Female,55-59,Anglo-Australian,Full-time,False,False,E08051,direct,NovaCorp-Origin,WorkdayHR,30.0,416,False
E00956,Amanda Hess,1991-10-18,,active,Corporate Operations,Technology,2,"Manager, Corporate Operations",120700.0,0.83,Female,60+,Anglo-Australian,Full-time,False,True,E04294,agency,NovaCorp-Origin,WorkdayHR,67.0,416,False
E00957,Bernard Davis,1991-10-18,,active,Technology,Operations-Processing,2,"Manager, Technology",135800.0,0.94,Male,60+,East Asian,Full-time,False,True,E09472,direct,NovaCorp-Origin,WorkdayHR,45.0,416,False
E00958,Jessica Garcia,1991-10-21,,active,Technology,Operations-Processing,2,"Manager, Technology",132200.0,0.91,Female,60+,Anglo-Australian,Full-time,False,False,E13402,acquisition,NovaCorp-Origin,WorkdayHR,55.0,416,False
E00959,Amanda Mcgrath,1991-10-26,,active,Wealth Management,Operations-Processing,2,"Manager, Wealth Management",118500.0,0.82,Female,60+,Anglo-Australian,Full-time,True,False,E01957,direct,NovaCorp-Origin,WorkdayHR,45.0,416,False
E00960,Aaron Collier,1991-10-29,,active,Risk & Compliance,Operations-Processing,2,"Manager, Risk & Compliance",135000.0,0.93,Male,50-54,Southeast Asian,Full-time,False,True,E08966,graduate,NovaCorp-Origin,WorkdayHR,43.0,416,False
E00961,Jennifer Davis,1991-10-30,,active,Retail Banking,Management,2,"Manager, Retail Banking",142100.0,0.98,Female,50-54,East Asian,Full-time,False,True,E09823,agency,NovaCorp-Origin,WorkdayHR,83.0,416,False
E00962,Harold Hall,1991-11-01,,active,Technology,Management,2,"Manager, Technology",129000.0,0.89,Male,55-59,Anglo-Australian,Full-time,False,True,E00949,referral,NovaCorp-Origin,WorkdayHR,77.0,415,False
E00963,Debbie Allen,1991-11-02,,active,Retail Banking,Technology,2,"Manager, Retail Banking",122000.0,0.84,Female,60+,East Asian,Casual,False,False,E01671,graduate,NovaCorp-Origin,WorkdayHR,69.0,415,False
E00964,Glen Clark,1991-11-03,,active,Insurance,Risk-Compliance,2,"Manager, Insurance",125300.0,0.86,Male,60+,East Asian,Full-time,False,False,E01971,acquisition,NovaCorp-Origin,WorkdayHR,49.0,415,False
E00965,Robert Browning,1991-11-04,,active,Wealth Management,Client-Advisory,2,"Manager, Wealth Management",117000.0,0.81,Male,50-54,Anglo-Australian,Full-time,True,True,E03726,acquisition,NovaCorp-Origin,WorkdayHR,19.0,415,False
E00966,Catherine Porter,1991-11-04,,active,Technology,Client-Advisory,2,"Manager, Technology",122700.0,0.85,Female,60+,Middle Eastern,Full-time,False,False,E10464,direct,NovaCorp-Origin,WorkdayHR,53.0,415,False
E00967,Maria Lopez,1991-11-05,,active,Insurance,Corporate-Support,3,"Senior Manager, Insurance",176600.0,0.88,Female,50-54,European (non-Anglo),Full-time,False,False,E06814,direct,NovaCorp-Origin,WorkdayHR,28.0,415,False
E00968,Jason Ellis,1991-11-07,,active,Risk & Compliance,Corporate-Support,2,"Manager, Risk & Compliance",120400.0,0.83,Male,60+,Anglo-Australian,Full-time,False,False,E06873,direct,NovaCorp-Origin,WorkdayHR,64.0,415,False
E00969,Anthony Fleming,1991-11-10,,active,Risk & Compliance,Technology,2,"Manager, Risk & Compliance",119200.0,0.82,Male,55-59,Anglo-Australian,Full-time,False,True,E08605,agency,NovaCorp-Origin,WorkdayHR,46.0,415,False
E00970,Bianca Ward,1991-11-12,,active,Retail Banking,Operations-Processing,3,"Senior Manager, Retail Banking",184500.0,0.92,Prefer not to say,55-59,African,Full-time,False,False,E02887,direct,NovaCorp-Origin,WorkdayHR,57.0,415,False
E00971,Carly Taylor,1991-11-12,,active,Risk & Compliance,Operations-Processing,2,"Manager, Risk & Compliance",117000.0,0.81,Female,60+,Anglo-Australian,Full-time,False,False,E07243,direct,NovaCorp-Origin,WorkdayHR,85.0,415,False
E00972,Samantha Clark,1991-11-12,,active,Technology,Management,2,"Manager, Technology",134100.0,0.92,Female,55-59,East Asian,Full-time,False,False,E01396,agency,NovaCorp-Origin,WorkdayHR,44.0,415,False
E00973,Brenda Ward,1991-11-13,2025-03-31,departed,Wealth Management,Management,3,"Senior Manager, Wealth Management",186900.0,0.93,Female,60+,Anglo-Australian,Full-time,False,False,E12162,direct,NovaCorp-Origin,WorkdayHR,43.0,406,False
E00974,Kenneth Taylor,1991-11-16,,active,Technology,Client-Advisory,2,"Manager, Technology",127500.0,0.88,Male,60+,Southeast Asian,Full-time,False,False,E12183,direct,NovaCorp-Origin,WorkdayHR,14.0,415,False
E00975,Brandon Bailey,1991-11-16,,active,Technology,Management,2,"Manager, Technology",132800.0,0.92,Male,60+,East Asian,Full-time,False,False,E06779,graduate,NovaCorp-Origin,WorkdayHR,40.0,415,False
E00976,Jason Jackson,1991-11-17,,active,Technology,Technology,2,"Manager, Technology",121400.0,0.84,Non-binary,60+,Anglo-Australian,Full-time,False,False,E07425,direct,NovaCorp-Origin,WorkdayHR,39.0,415,False
E00977,April Ochoa,1991-11-17,2024-07-12,departed,Insurance,Risk-Compliance,2,"Manager, Insurance",128800.0,0.89,Female,60+,Anglo-Australian,Full-time,False,True,E02456,graduate,NovaCorp-Origin,WorkdayHR,71.0,397,False
E00981,Kimberly Mitchell,1991-11-22,,active,Executive Leadership,Risk-Compliance,2,"Manager, Executive Leadership",122300.0,0.84,Female,50-54,Anglo-Australian,Full-time,False,False,E08985,referral,NovaCorp-Origin,WorkdayHR,58.0,415,False
E00983,Jason Carlson,1991-11-24,,active,Insurance,Management,3,"Senior Manager, Insurance",209300.0,0.91,Male,60+,Maori/Aboriginal & Torres Strait Islander,Full-time,False,False,E06085,acquisition,NovaCorp-Origin,WorkdayHR,31.0,415,False
E00984,Karen Rodriguez,1991-11-28,,active,Corporate Operations,Technology,2,"Manager, Corporate Operations",125700.0,0.87,Non-binary,60+,Anglo-Australian,Full-time,False,False,E04306,direct,NovaCorp-Origin,WorkdayHR,61.0,415,False
E00985,Dr. Christina Compton,1991-11-29,,active,Retail Banking,Client-Advisory,2,"Manager, Retail Banking",130100.0,0.9,Female,60+,South Asian,Part-time,False,False,E02064,referral,NovaCorp-Origin,WorkdayHR,69.0,415,False
E00986,Stephanie Tyler,1991-12-02,,active,Risk & Compliance,Management,3,"Senior Manager, Risk & Compliance",188500.0,0.94,Female,60+,Anglo-Australian,Full-time,False,True,E06846,graduate,NovaCorp-Origin,WorkdayHR,54.0,414,False
E00987,Sharon Parks,1991-12-03,,active,Wealth Management,Operations-Processing,2,"Manager, Wealth Management",131400.0,0.91,Female,55-59,Anglo-Australian,Casual,False,False,E01898,referral,NovaCorp-Origin,WorkdayHR,83.0,414,False
E00988,Brenda Johnson,1991-12-04,,active,Wealth Management,Client-Advisory,3,"Senior Manager, Wealth Management",179600.0,0.9,Female,60+,Anglo-Australian,Full-time,False,False,E03041,agency,NovaCorp-Origin,WorkdayHR,37.0,414,False
E00989,Tyler Little,1991-12-08,,active,Retail Banking,Corporate-Support,2,"Manager, Retail Banking",134800.0,0.93,Male,60+,Anglo-Australian,Casual,False,False,E01585,acquisition,NovaCorp-Origin,WorkdayHR,40.0,414,False
E00990,Denise Simpson,1991-12-08,,active,Technology,Operations-Processing,2,"Manager, Technology",122100.0,0.84,Female,60+,East Asian,Full-time,False,False,E01867,direct,NovaCorp-Origin,WorkdayHR,62.0,414,False
E00991,Joshua Rubio,1991-12-09,,active,Technology,Technology,2,"Manager, Technology",131300.0,0.91,Male,60+,Maori/Aboriginal & Torres Strait Islander,Full-time,True,False,E01494,direct,NovaCorp-Origin,WorkdayHR,15.0,414,False
E00992,James Hernandez,1991-12-11,,active,Retail Banking,Technology,3,"Senior Manager, Retail Banking",171200.0,0.86,Male,50-54,Anglo-Australian,Part-time,False,False,E05815,agency,NovaCorp-Origin,WorkdayHR,64.0,414,False
E00993,Tracy Clay,1991-12-13,,active,Insurance,Operations-Processing,2,"Manager, Insurance",146700.0,1.01,Female,60+,Anglo-Australian,Full-time,False,True,E08535,agency,NovaCorp-Origin,WorkdayHR,59.0,414,False
E00994,Alicia Jackson,1991-12-15,,active,Technology,Risk-Compliance,2,"Manager, Technology",134400.0,0.93,Female,60+,African,Full-time,True,False,E09068,referral,NovaCorp-Origin,WorkdayHR,68.0,414,False
E00995,Mr. Michael Ortiz,1991-12-17,,active,Insurance,Technology,2,"Manager, Insurance",146600.0,1.01,Male,55-59,Anglo-Australian,Fixed-term,False,False,E00536,graduate,NovaCorp-Origin,WorkdayHR,24.0,414,False
E00998,Kenneth Murphy,1991-12-22,,active,Technology,Management,2,"Manager, Technology",115700.0,0.8,Male,60+,Southeast Asian,Full-time,False,False,E01134,agency,NovaCorp-Origin,WorkdayHR,87.0,414,False
E00999,Brandon Stephens,1991-12-22,,active,Insurance,Management,2,"Manager, Insurance",129100.0,0.89,Male,60+,Maori/Aboriginal & Torres Strait Islander,Full-time,False,False,E01518,referral,NovaCorp-Origin,WorkdayHR,40.0,414,False
E01000,David Stevens,1991-12-22,,active,Retail Banking,Operations-Processing,3,"Senior Manager, Retail Banking",223700.0,0.91,Male,60+,Anglo-Australian,Full-time,False,False,E10776,graduate,NovaCorp-Origin,WorkdayHR,49.0,414,False
E01001,Marissa Walker,1991-12-23,,active,Risk & Compliance,Client-Advisory,5,Managing Director,370500.0,0.97,Female,60+,Maori/Aboriginal & Torres Strait Islander,Full-time,False,False,E09249,agency,NovaCorp-Origin,WorkdayHR,36.0,414,False
E01002,Lisa Phelps,1991-12-25,,active,Risk & Compliance,Corporate-Support,2,"Manager, Risk & Compliance",125300.0,0.86,Female,60+,Southeast Asian,Full-time,False,False,E06246,agency,NovaCorp-Origin,WorkdayHR,52.0,414,False
E01003,Jenna Simon,1991-12-25,,active,Retail Banking,Management,2,"Manager, Retail Banking",134800.0,0.93,Female,50-54,Anglo-Australian,Full-time,False,False,E03015,direct,NovaCorp-Origin,WorkdayHR,86.0,414,False
E01004,Diana Reynolds,1991-12-26,,active,Technology,Technology,2,"Manager, Technology",127000.0,0.88,Female,60+,European (non-Anglo),Fixed-term,False,False,E03693,direct,NovaCorp-Origin,WorkdayHR,86.0,414,False
E01005,David Douglas,1991-12-26,,active,Retail Banking,Operations-Processing,3,"Senior Manager, Retail Banking",181900.0,0.91,Male,60+,European (non-Anglo),Full-time,False,False,E10035,agency,NovaCorp-Origin,WorkdayHR,58.0,414,False
E01006,Rebecca Cowan,1991-12-26,,active,Insurance,Operations-Processing,2,"Manager, Insurance",127700.0,0.88,Female,50-54,Anglo-Australian,Part-time,False,False,E01807,agency,NovaCorp-Origin,WorkdayHR,70.0,414,False
E01007,Jesse Navarro,1991-12-27,,active,Corporate Operations,Client-Advisory,2,"Manager, Corporate Operations",117400.0,0.81,Male,60+,Anglo-Australian,Part-time,False,False,E11769,agency,NovaCorp-Origin,WorkdayHR,15.0,414,False
E01008,Jessica Bernard,1991-12-29,,active,Technology,Operations-Processing,3,"Senior Manager, Technology",224900.0,1.01,Female,60+,Anglo-Australian,Full-time,False,False,E00645,direct,NovaCorp-Origin,WorkdayHR,22.0,414,False
E01009,Carl Bush,1991-12-30,,active,Retail Banking,Operations-Processing,2,"Manager, Retail Banking",123000.0,0.85,Male,55-59,Anglo-Australian,Fixed-term,False,False,E14295,direct,NovaCorp-Origin,WorkdayHR,65.0,414,False
E01011,Melvin Rose,1991-12-31,,active,Retail Banking,Corporate-Support,2,"Manager, Retail Banking",122100.0,0.84,Male,60+,South Asian,Full-time,False,False,E01000,direct,NovaCorp-Origin,WorkdayHR,29.0,413,False
E01012,Sarah White,1991-12-31,,active,Retail Banking,Risk-Compliance,2,"Manager, Retail Banking",132600.0,0.91,Female,50-54,Prefer not to say,Full-time,False,True,E01137,direct,NovaCorp-Origin,WorkdayHR,28.0,413,False
E01013,Donald Sanchez,1992-01-02,,active,Corporate Operations,Client-Advisory,2,"Manager, Corporate Operations",119600.0,0.82,Male,55-59,Anglo-Australian,Full-time,False,False,E08542,direct,NovaCorp-Origin,WorkdayHR,75.0,413,False
E01014,Amber Salas,1992-01-02,,active,Retail Banking,Technology,2,"Manager, Retail Banking",118300.0,0.82,Female,55-59,Southeast Asian,Full-time,False,False,E08910,referral,NovaCorp-Origin,WorkdayHR,38.0,413,False
E01015,Victoria Parker,1992-01-06,,active,Wealth Management,Operations-Processing,2,"Manager, Wealth Management",127500.0,0.88,Female,50-54,Maori/Aboriginal & Torres Strait Islander,Full-time,False,False,E00768,graduate,NovaCorp-Origin,WorkdayHR,57.0,413,False
E01016,Thomas Hickman,1992-01-07,,active,Wealth Management,Technology,2,"Manager, Wealth Management",119200.0,0.82,Male,55-59,South Asian,Full-time,False,True,E00361,agency,NovaCorp-Origin,WorkdayHR,78.0,413,False
E01017,Calvin Jackson,1992-01-07,,active,Wealth Management,Operations-Processing,2,"Manager, Wealth Management",132800.0,0.92,Male,50-54,Anglo-Australian,Full-time,False,False,E03726,agency,NovaCorp-Origin,WorkdayHR,51.0,413,False
E01019,Amanda White,1992-01-10,,active,Retail Banking,Client-Advisory,2,"Manager, Retail Banking",126700.0,0.87,Female,50-54,South Asian,Full-time,True,False,E00655,agency,NovaCorp-Origin,WorkdayHR,80.0,413,False
E01020,Shawn Lee,1992-01-12,,active,Technology,Operations-Processing,2,"Manager, Technology",123300.0,0.85,Male,55-59,Anglo-Australian,Casual,True,True,E11777,agency,NovaCorp-Origin,WorkdayHR,48.0,413,False
E01023,Dawn Yates,1992-01-14,,active,Wealth Management,Corporate-Support,2,"Manager, Wealth Management",131800.0,0.91,Female,60+,Anglo-Australian,Full-time,False,False,E03513,direct,NovaCorp-Origin,WorkdayHR,48.0,413,False
